ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:ZXN:PSD:ZEED0007,PSD_ZEED,&DB_2601,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZEED0008,PSD_ZEED,&DB_2602,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZEED0009,PSD_ZEED,&DB_2603,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZEED0010,PSD_ZEED,&DB_2604,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZEED0011,PSD_ZEED,&DB_2605,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZEED0012,PSD_ZEED,&DB_2606,basicEquipment:PSD_ZEED,basicEquipment,,,&DB_YINGJIMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZIBP0002,PSD_ZIBP,&DB_2702,basicEquipment:PSD_ZIBP,basicEquipment,,,&DB_ZONGHEHOUBEIPAN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZLSR0002,PSD_ZLSR,&DB_2703,basicEquipment:PSD_ZLSR,basicEquipment,,,&DB_JIGUANGTANCEQI,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0025,PSD_ZASD,&DB_2801,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0026,PSD_ZASD,&DB_2802,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0027,PSD_ZASD,&DB_2803,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0028,PSD_ZASD,&DB_2804,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0029,PSD_ZASD,&DB_2805,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0030,PSD_ZASD,&DB_2806,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0031,PSD_ZASD,&DB_2807,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0032,PSD_ZASD,&DB_2808,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0033,PSD_ZASD,&DB_2809,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0034,PSD_ZASD,&DB_2810,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0035,PSD_ZASD,&DB_2811,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0036,PSD_ZASD,&DB_2812,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0037,PSD_ZASD,&DB_2813,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0038,PSD_ZASD,&DB_2814,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0039,PSD_ZASD,&DB_2815,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0040,PSD_ZASD,&DB_2816,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0041,PSD_ZASD,&DB_2817,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0042,PSD_ZASD,&DB_2818,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0043,PSD_ZASD,&DB_2819,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0044,PSD_ZASD,&DB_2820,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0045,PSD_ZASD,&DB_2821,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0046,PSD_ZASD,&DB_2822,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0047,PSD_ZASD,&DB_2823,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
:R:A:ZXN:PSD:ZASD0048,PSD_ZASD,&DB_2824,basicEquipment:PSD_ZASD,basicEquipment,,,&DB_HUADONGMEN,&DB_XIAXINGZHANTAICE
