ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:ZXN:BAS:DDZF0022,BAS_DDZF,&DB_MD314B10,BASEquipment:BAS_DDZF,BASEquipment,,,&DB_DIANDONGZUHEFENGFA,&DB_ZHANTAIYOUDUANHUOPAIREFENGSHI
:R:A:ZXN:BAS:DDZF0023,BAS_DDZF,&DB_MD314B11,BASEquipment:BAS_DDZF,BASEquipment,,,&DB_DIANDONGZUHEFENGFA,&DB_ZHANTAIYOUDUANHUOPAIREFENGSHI
:R:A:ZXN:BAS:DDZF0024,BAS_DDZF,&DB_MD314B12,BASEquipment:BAS_DDZF,BASEquipment,,,&DB_DIANDONGZUHEFENGFA,&DB_ZHANTAIYOUDUANHUOPAIREFENGSHI
:R:A:ZXN:BAS:AHUD0001,BAS_AHUD,&DB_AHUA01,BASEquipment:BAS_AHUD,BASEquipment,,,&DB_DAXITONGZUHEKONGTIAOJIZU,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:HPFD0001,BAS_HPFD,&DB_RAFEAFA01,BASEquipment:BAS_HPFD,BASEquipment,,,&DB_DAXITONGHUIPAIFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0001,BAS_FAND,&DB_SEFA01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0002,BAS_FAND,&DB_FAFA01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0002,BAS_FAND,&DB_FAFA01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:JDCC0001,BAS_JDCC,&DB_KQA01,BASEquipment:BAS_JDCC,BASEquipment,,,&DB_JINGDIANCHUCHENZHUANGZHI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:KQJC0001,BAS_KQJC,&DB_ZXA01,BASEquipment:BAS_KQJC,BASEquipment,,,&DB_KONGQIZAIXIANJIANCEZHUANGZH,&DB_AHUA01CEBISHANG
:R:A:ZXN:BAS:KQJC0002,BAS_KQJC,&DB_ZXA02,BASEquipment:BAS_KQJC,BASEquipment,,,&DB_KONGQIZAIXIANJIANCEZHUANGZH,&DB_AHUA01CEBISHANG
:R:A:ZXN:BAS:DDFD0001,BAS_DDFD,&DB_MDA01,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0002,BAS_DDFD,&DB_MDA02,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0003,BAS_DDFD,&DB_MDA03,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0004,BAS_DDFD,&DB_MDA04,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0005,BAS_DDFD,&DB_MDA05,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0006,BAS_DDFD,&DB_MDA06,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0007,BAS_DDFD,&DB_MDA07,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANNEIZOUDAO
:R:A:ZXN:BAS:DDFD0008,BAS_DDFD,&DB_MDA08,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0009,BAS_DDFD,&DB_MDA09,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFR0001,BAS_DDFR,&DB_MDA10,BASEquipment:BAS_DDFR,BASEquipment,,,&DB_RENFANGTONGFENGXITONGDIANDO,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:AHUD0002,BAS_AHUD,&DB_AHUB01,BASEquipment:BAS_AHUD,BASEquipment,,,&DB_DAXITONGZUHEKONGTIAOJIZU,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:HPFD0002,BAS_HPFD,&DB_RAFEAFB01,BASEquipment:BAS_HPFD,BASEquipment,,,&DB_DAXITONGHUIPAIFENGJI,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0003,BAS_FAND,&DB_SEFB01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_ZHANTINGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0004,BAS_FAND,&DB_FAFB01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:FAND0004,BAS_FAND,&DB_FAFB01,BASEquipment:BAS_FAND,BASEquipment,,,&DB_DAXITONGDANSUFENGJI,&DB_ZHANTINGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:JDCC0002,BAS_JDCC,&DB_KQB01,BASEquipment:BAS_JDCC,BASEquipment,,,&DB_JINGDIANCHUCHENZHUANGZHI,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:KQJC0003,BAS_KQJC,&DB_ZXB01,BASEquipment:BAS_KQJC,BASEquipment,,,&DB_KONGQIZAIXIANJIANCEZHUANGZH,&DB_AHUB01CEBISHANG
:R:A:ZXN:BAS:KQJC0004,BAS_KQJC,&DB_ZXB02,BASEquipment:BAS_KQJC,BASEquipment,,,&DB_KONGQIZAIXIANJIANCEZHUANGZH,&DB_AHUB01CEBISHANG
:R:A:ZXN:BAS:DDFD0010,BAS_DDFD,&DB_MDB01,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0011,BAS_DDFD,&DB_MDB02,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0012,BAS_DDFD,&DB_MDB03,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0013,BAS_DDFD,&DB_MDB04,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0014,BAS_DDFD,&DB_MDB05,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0015,BAS_DDFD,&DB_MDB06,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_ZHANTINGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0016,BAS_DDFD,&DB_MDB07,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_ZHANTINGYOUDUANGONGGONGQU
:R:A:ZXN:BAS:DDFD0017,BAS_DDFD,&DB_MDB08,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFD0018,BAS_DDFD,&DB_MDB09,BASEquipment:BAS_DDFD,BASEquipment,,,&DB_DAXITONGDIANDONGFENGFA,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFR0002,BAS_DDFR,&DB_MDB10,BASEquipment:BAS_DDFR,BASEquipment,,,&DB_RENFANGTONGFENGXITONGDIANDO,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0001,BAS_FANX,&DB_AHUA101,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0002,BAS_FANX,&DB_RAFEAFA101,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0003,BAS_FANX,&DB_FAFA101,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0004,BAS_FANX,&DB_AHUA201,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0005,BAS_FANX,&DB_RAFEAFA201,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0006,BAS_FANX,&DB_AHUA301,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0007,BAS_FANX,&DB_RAFEAFA301,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0008,BAS_FANX,&DB_FAFA401,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0009,BAS_FANX,&DB_EAFA401,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0010,BAS_FANX,&DB_SEFA401,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0011,BAS_FANX,&DB_FAFA402,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0012,BAS_FANX,&DB_EAFA501,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0013,BAS_FANX,&DB_FAFA601,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0014,BAS_FANX,&DB_EAFA601,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0015,BAS_FANX,&DB_SEFA601,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0016,BAS_FANX,&DB_FAFA602,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0017,BAS_FANX,&DB_FAFA701,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0018,BAS_FANX,&DB_EAFA701,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0019,BAS_FANX,&DB_SEFA701,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0020,BAS_FANX,&DB_FAFA801,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0021,BAS_FANX,&DB_FAFA802,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:FANX0022,BAS_FANX,&DB_RFSA01,BASEquipment:BAS_FANX,BASEquipment,,,&DB_XIAOXITONGDANSUFENGJI,&DB_SHEBEICENGYOUDUANHUANKONGJIFANG
:R:A:ZXN:BAS:JDCC0003,BAS_JDCC,&DB_KQA101,BASEquipment:BAS_JDCC,BASEquipment,,,&DB_JINGDIANCHUCHENZHUANGZHI,&DB_SHEBEICENGZUODUANHUANKONGJIFANGKONGTIAOQIAHUA101NEI
:R:A:ZXN:BAS:JDCC0004,BAS_JDCC,&DB_KQA201,BASEquipment:BAS_JDCC,BASEquipment,,,&DB_JINGDIANCHUCHENZHUANGZHI,&DB_SHEBEICENGZUODUANHUANKONGJIFANGKONGTIAOQIAHUA201NEI
:R:A:ZXN:BAS:DDFX0001,BAS_DDFX,&DB_MDA101,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0002,BAS_DDFX,&DB_MDA102,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0003,BAS_DDFX,&DB_MDA103,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0004,BAS_DDFX,&DB_MDA104,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0005,BAS_DDFX,&DB_MDA105,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0006,BAS_DDFX,&DB_MDA106,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0007,BAS_DDFX,&DB_MDA201,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0008,BAS_DDFX,&DB_MDA202,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0009,BAS_DDFX,&DB_MDA203,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0010,BAS_DDFX,&DB_MDA204,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0011,BAS_DDFX,&DB_MDA205,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0012,BAS_DDFX,&DB_MDA301,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0013,BAS_DDFX,&DB_MDA302,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0014,BAS_DDFX,&DB_MDA303,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0015,BAS_DDFX,&DB_MDA304,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0016,BAS_DDFX,&DB_MDA305,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_SHEBEICENGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0017,BAS_DDFX,&DB_MDA401,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0018,BAS_DDFX,&DB_MDA402,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0019,BAS_DDFX,&DB_MDA403,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0020,BAS_DDFX,&DB_MDA404,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
:R:A:ZXN:BAS:DDFX0021,BAS_DDFX,&DB_MDA405,BASEquipment:BAS_DDFX,BASEquipment,,,&DB_XIAOXITONGDIANDONGFENGFA,&DB_ZHANTINGZUODUANHUANKONGJIFANG
