ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:ZXN:PSCADA:XKG20003,PSCADA_XKG2,&DB_LF83,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_LENGSHUIJIZU1PEIDIANGUI
:R:A:ZXN:PSCADA:XKG20004,PSCADA_XKG2,&DB_LF84,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANSANJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG20005,PSCADA_XKG2,&DB_LF85,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANGUANGGAOZHAOMING
:R:A:ZXN:PSCADA:XKG20006,PSCADA_XKG2,&DB_LF86,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG20007,PSCADA_XKG2,&DB_LF91,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIBDUANGUANGGAOZHAOMING
:R:A:ZXN:PSCADA:XKG20008,PSCADA_XKG2,&DB_LF92,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANSANJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG20009,PSCADA_XKG2,&DB_LF93,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG20010,PSCADA_XKG2,&DB_LF94,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANSANJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG20011,PSCADA_XKG2,&DB_LF95,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANGUANGGAOZHAOMING
:R:A:ZXN:PSCADA:XKG10046,PSCADA_XKG1,&DB_LF101,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10047,PSCADA_XKG1,&DB_LF102,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHANGXINGQUJIANJIANXIUPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10048,PSCADA_XKG1,&DB_LF103,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG20012,PSCADA_XKG2,&DB_LF104,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIBDUANSANJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG20013,PSCADA_XKG2,&DB_LF105,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_LENGSHUIJIZU2PEIDIANGUI
:R:A:ZXN:PSCADA:XKG10049,PSCADA_XKG1,&DB_LF1111,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAISHENGZHANTINGDIANTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10050,PSCADA_XKG1,&DB_LF1121,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIBDUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10051,PSCADA_XKG1,&DB_LF113,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIBHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10052,PSCADA_XKG1,&DB_LF114,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10053,PSCADA_XKG1,&DB_LF116,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIBDUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10054,PSCADA_XKG1,&DB_LF121,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANQIMIEPEIDIANXIANG1
:R:A:ZXN:PSCADA:XKG10055,PSCADA_XKG1,&DB_LF122,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XIAXINGQUJIANJIANXIUPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10056,PSCADA_XKG1,&DB_LF123,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ACHURUKOUFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10057,PSCADA_XKG1,&DB_LF124,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BCHURUKOUFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10058,PSCADA_XKG1,&DB_LF125,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_FANGYANMENPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10059,PSCADA_XKG1,&DB_LF127,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIBDUANHUANKONGDIANKONGSHI
:R:A:ZXN:PSCADA:XKG10060,PSCADA_XKG1,&DB_LF131,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANZHANTAISHENGZHANTINGFUTI
:R:A:ZXN:PSCADA:XKG10061,PSCADA_XKG1,&DB_LF132,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANQIMIEPEIDIANXIANG2
:R:A:ZXN:PSCADA:XKG10062,PSCADA_XKG1,&DB_LF133,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_FEISHUIBENGPEIDIANXIANG
